age_house,age_garg,age_rem,lot_area,wood_deck_sf,open_porch_sf,lot_frontage,bsmtfin_sf_1,fireplaces,totrms_abvgrd,mas_vnr_area,full_bath,1st_flr_sf,total_bsmt_sf,garage_cars,garage_area,gr_liv_area,overall_qual,saleprice,ms_zoning,street,lot_shape,land_contour,utilities,condition_2,bldg_type,house_style,roof_matl,mas_vnr_type,exter_qual,bsmt_qual,bsmt_cond,kitchen_qual,garage_type,garage_finish,garage_qual,garage_cond,sale_type,neighborhood,exterior_1st,exterior_2nd
9,9.0,9,12720,252,30,106.0,1173.0,2,10,150.0,2,1466,1455.0,3.0,810.0,2687,8,327000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,Gd,TA,Gd,BuiltIn,RFn,TA,TA,WD ,NoRidge,VinylSd,VinylSd
4,4.0,3,11128,70,226,85.0,2158.0,2,9,198.0,2,2490,2458.0,3.0,795.0,2490,9,468000,RL,Pave,Reg,Lvl,AllPub,PosN,1Fam,1Story,CompShg,Stone,Ex,Ex,TA,Ex,Attchd,Fin,TA,TA,WD ,Somerst,VinylSd,VinylSd
40,40.0,40,8814,0,40,73.0,732.0,0,7,0.0,1,732,732.0,2.0,470.0,1464,5,141000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,NAmes,MetalSd,MetalSd
65,65.0,28,4484,0,88,59.0,485.0,0,4,0.0,1,778,672.0,1.0,240.0,1282,5,108500,RL,Pave,IR1,Lvl,AllPub,Norm,2fmCon,1.5Fin,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,SWISU,Plywood,Plywood
33,33.0,7,14330,140,0,40.0,88.0,0,5,0.0,2,1558,864.0,2.0,440.0,1558,5,163000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Attchd,Fin,TA,TA,WD ,CollgCr,Plywood,Wd Sdng
35,35.0,35,2308,260,0,24.0,257.0,1,6,0.0,2,855,855.0,2.0,440.0,1322,6,147000,RL,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,2Story,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,NPkVill,Plywood,Brk Cmn
94,94.0,4,2500,0,0,50.0,299.0,1,7,0.0,1,916,910.0,1.0,164.0,1826,7,155000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,TA,TA,Ex,Attchd,Unf,Fa,Fa,WD ,OldTown,Stucco,Stucco
16,16.0,16,8049,0,58,50.0,1053.0,1,6,54.0,2,1339,1309.0,2.0,484.0,1339,7,180000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,Gd,TA,TA,Attchd,Fin,Gd,Gd,WD ,Timber,HdBoard,HdBoard
4,4.0,4,9590,160,22,73.0,786.0,1,6,442.0,2,1146,868.0,2.0,438.0,1146,7,187500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,BrkFace,Gd,Ex,TA,Gd,Attchd,Fin,TA,TA,WD ,Timber,VinylSd,VinylSd
33,32.0,33,7200,296,0,72.0,631.0,1,6,255.0,1,1125,1041.0,1.0,352.0,1125,6,125000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,BrkFace,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,Edwards,MetalSd,MetalSd
70,70.0,19,11500,0,0,86.0,223.0,1,6,0.0,1,1020,1017.0,1.0,180.0,2057,7,250000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,Gd,Gd,TA,Gd,Attchd,Fin,Fa,TA,WD ,Crawfor,BrkFace,BrkFace
13,13.0,12,9554,182,81,80.0,380.0,1,8,125.0,2,1065,777.0,2.0,471.0,1911,8,215000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,SawyerW,VinylSd,VinylSd
32,32.0,32,11361,0,0,104.0,644.0,1,7,160.0,2,1523,1193.0,2.0,478.0,1523,6,180000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,Gd,TA,TA,Attchd,Fin,TA,TA,COD,NWAmes,Plywood,Plywood
22,22.0,22,12416,192,0,47.0,1398.0,1,7,132.0,2,1651,1606.0,2.0,616.0,1651,6,184000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,Stone,TA,Gd,Fa,TA,Attchd,Fin,TA,TA,WD ,Timber,VinylSd,Plywood
50,50.0,50,9600,224,88,80.0,991.0,0,6,132.0,1,1041,1041.0,1.0,270.0,1041,5,124500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,RFn,TA,TA,WD ,NAmes,MetalSd,MetalSd
68,68.0,19,6000,0,11,50.0,521.0,1,6,0.0,1,1014,981.0,1.0,240.0,1672,6,164900,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,Gd,Detchd,Unf,TA,TA,WD ,BrkSide,Wd Sdng,Wd Sdng
58,58.0,2,9600,0,192,80.0,32.0,1,7,0.0,1,1337,572.0,1.0,264.0,1337,5,141500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,Gd,Attchd,RFn,TA,TA,WD ,NAmes,HdBoard,HdBoard
16,16.0,15,12256,186,32,98.0,1032.0,2,9,362.0,2,1500,1463.0,2.0,712.0,2622,8,325000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,Ex,TA,Gd,Attchd,RFn,TA,TA,WD ,NoRidge,HdBoard,HdBoard
0,0.0,0,7200,0,120,60.0,905.0,0,5,68.0,2,1262,1262.0,2.0,572.0,1262,6,185000,FV,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,Stone,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,New,Somerst,VinylSd,VinylSd
1,1.0,1,3316,0,84,37.0,1039.0,1,4,0.0,1,1247,1247.0,2.0,550.0,1247,8,197000,FV,Pave,IR1,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,Somerst,MetalSd,MetalSd
0,0.0,0,16387,0,0,72.0,1369.0,1,11,215.0,2,1738,1738.0,3.0,831.0,2589,9,412083,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,Stone,Gd,Ex,Gd,Ex,Attchd,RFn,TA,TA,New,NridgHt,VinylSd,VinylSd
4,4.0,4,3242,136,36,48.0,1000.0,1,6,235.0,2,1405,1405.0,2.0,478.0,1405,7,200000,RL,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,Stone,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,NridgHt,VinylSd,Wd Shng
31,31.0,31,8991,407,36,64.0,624.0,1,5,130.0,2,1324,1228.0,2.0,585.0,1324,7,174000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,Stone,TA,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,NWAmes,Plywood,Plywood
47,42.0,47,8000,0,0,80.0,1098.0,2,6,0.0,1,1377,1377.0,1.0,351.0,1377,5,156500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,NAmes,BrkFace,BrkFace
10,10.0,9,11404,192,84,75.0,252.0,1,8,202.0,2,1153,1153.0,2.0,541.0,2031,7,222500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,CollgCr,VinylSd,VinylSd
1,1.0,1,11096,0,146,84.0,24.0,0,7,0.0,2,1656,1656.0,3.0,826.0,1656,8,249700,FV,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,Somerst,VinylSd,VinylSd
47,1.0,1,8393,272,54,70.0,528.0,0,8,122.0,2,1712,1626.0,2.0,588.0,1712,5,145000,RL,Pave,Reg,Lvl,AllPub,Norm,Duplex,1Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,Fin,TA,TA,WD ,NAmes,MetalSd,MetalSd
39,39.0,39,12900,120,0,60.0,1198.0,0,6,0.0,0,1258,1198.0,2.0,400.0,1258,4,108959,RL,Pave,Reg,Lvl,AllPub,Norm,Duplex,SFoyer,CompShg,None,TA,Gd,TA,TA,CarPort,Unf,Fa,TA,WD ,Sawyer,Plywood,Plywood
30,30.0,30,16300,0,0,39.0,60.0,0,5,0.0,1,907,876.0,1.0,308.0,907,5,130000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,Gd,TA,TA,Attchd,RFn,TA,TA,WD ,CollgCr,HdBoard,HdBoard
22,22.0,20,14419,224,238,125.0,904.0,1,7,310.0,2,1479,1645.0,2.0,578.0,1479,7,213500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,BrkFace,TA,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,Timber,Plywood,Plywood
58,58.0,58,13070,0,0,67.0,308.0,0,5,0.0,1,1112,631.0,2.0,480.0,1112,5,126000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Basment,Unf,TA,TA,WD ,NAmes,MetalSd,MetalSd
1,1.0,1,8118,156,48,60.0,1034.0,1,6,178.0,2,1710,1710.0,2.0,557.0,1710,9,334000,RL,Pave,Reg,HLS,AllPub,PosN,TwnhsE,1Story,CompShg,BrkFace,Ex,Ex,TA,Ex,Attchd,RFn,TA,TA,WD ,StoneBr,MetalSd,MetalSd
45,45.0,45,6600,58,0,60.0,110.0,0,5,0.0,1,864,864.0,1.0,294.0,864,5,125500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,NAmes,Wd Sdng,Wd Sdng
3,3.0,3,8199,36,18,63.0,648.0,1,7,0.0,2,728,728.0,2.0,410.0,1456,7,189000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,CollgCr,WdShing,Wd Shng
32,32.0,32,14330,641,100,100.0,1023.0,4,9,145.0,2,2151,1748.0,2.0,550.0,2646,7,260000,RL,Pave,IR1,Low,AllPub,Norm,1Fam,SLvl,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,Veenker,WdShing,Wd Sdng
2,2.0,2,10769,144,105,68.0,20.0,0,7,0.0,2,866,866.0,2.0,578.0,1768,8,212000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,CollgCr,VinylSd,VinylSd
10,8.0,10,8846,0,0,57.0,298.0,0,5,0.0,1,914,870.0,2.0,576.0,914,5,148000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,SFoyer,CompShg,None,Gd,Gd,TA,TA,Detchd,Unf,TA,TA,WD ,CollgCr,VinylSd,VinylSd
38,38.0,3,10172,0,120,58.0,441.0,0,5,0.0,1,874,864.0,1.0,288.0,874,5,126500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Attchd,RFn,TA,TA,WD ,Mitchel,Plywood,Plywood
21,20.0,20,10380,201,96,86.0,28.0,1,8,172.0,2,1553,1502.0,2.0,576.0,2730,7,301000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,TA,TA,Gd,Attchd,Fin,TA,TA,WD ,SawyerW,Plywood,Plywood
10,10.0,10,9337,0,162,69.0,648.0,0,7,0.0,2,905,824.0,2.0,684.0,1786,6,204750,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,TA,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,CollgCr,VinylSd,VinylSd
88,78.0,48,9600,0,0,60.0,234.0,0,10,0.0,2,1377,973.0,2.0,393.0,2350,5,130000,RM,Pave,Reg,Lvl,AllPub,Norm,2fmCon,2Story,CompShg,None,TA,TA,TA,TA,2Types,Unf,TA,TA,WD ,OldTown,AsbShng,AsbShng
38,38.0,38,8640,0,60,72.0,361.0,0,7,300.0,1,884,900.0,2.0,530.0,1770,5,155000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,TA,Gd,Fa,TA,Attchd,RFn,TA,TA,WD ,NAmes,HdBoard,HdBoard
48,44.0,48,7931,0,0,70.0,374.0,1,6,0.0,1,1269,1269.0,1.0,308.0,1269,5,155000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,NAmes,BrkFace,Wd Sdng
45,45.0,45,11625,0,0,75.0,841.0,0,6,0.0,1,1039,1039.0,2.0,504.0,1039,5,131500,RL,Pave,Reg,Lvl,AllPub,Norm,2fmCon,1Story,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,Sawyer,Plywood,HdBoard
55,55.0,38,9600,0,0,80.0,674.0,2,7,164.0,1,1520,1156.0,1.0,364.0,1520,6,153000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,BrkFace,TA,TA,TA,TA,Basment,RFn,TA,TA,WD ,NAmes,AsbShng,AsbShng
3,2.0,2,11478,0,50,98.0,1218.0,1,7,200.0,2,1704,1704.0,3.0,772.0,1704,8,306000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,Stone,Gd,Ex,TA,Gd,Attchd,RFn,TA,TA,WD ,NridgHt,VinylSd,VinylSd
0,0.0,0,7740,266,100,61.0,1023.0,1,6,518.0,2,1686,1686.0,3.0,899.0,1686,9,332200,RL,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,BrkFace,Gd,Ex,Gd,Ex,Attchd,Fin,TA,TA,New,NridgHt,MetalSd,MetalSd
1,0.0,0,9520,192,44,71.0,1513.0,1,7,338.0,2,1646,1638.0,3.0,800.0,1646,8,293077,RL,Pave,IR1,HLS,AllPub,Norm,1Fam,1Story,CompShg,Stone,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,New,Timber,VinylSd,VinylSd
81,81.0,3,5400,0,0,40.0,370.0,0,5,0.0,2,1149,1149.0,1.0,216.0,1616,6,152000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,Gd,Detchd,Unf,TA,TA,WD ,OldTown,MetalSd,MetalSd
80,27.0,57,6000,0,0,50.0,276.0,0,6,0.0,1,866,845.0,2.0,576.0,1296,6,127500,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,OldTown,MetalSd,MetalSd
26,26.0,26,17778,266,0,94.0,1632.0,2,7,0.0,2,2497,2461.0,2.0,676.0,2497,8,373000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,Veenker,BrkFace,BrkFace
16,16.0,3,19645,0,0,85.0,343.0,0,6,44.0,2,896,423.0,2.0,473.0,1652,7,203135,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,BrkFace,TA,Gd,TA,Gd,BuiltIn,RFn,TA,TA,WD ,Crawfor,VinylSd,VinylSd
3,3.0,3,9139,297,50,76.0,379.0,1,7,206.0,2,1432,1422.0,2.0,492.0,1432,8,245000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,Stone,Gd,Ex,TA,Gd,Attchd,Fin,TA,TA,WD ,Somerst,VinylSd,VinylSd
11,11.0,10,10140,78,73,78.0,144.0,1,7,0.0,2,1680,1650.0,2.0,583.0,1680,7,213250,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,Gd,Ex,TA,Gd,Attchd,Fin,TA,TA,WD ,NWAmes,VinylSd,VinylSd
34,34.0,34,2205,144,0,21.0,312.0,0,6,567.0,1,525,525.0,1.0,264.0,1092,6,113500,RM,Pave,Reg,Lvl,AllPub,Norm,Twnhs,2Story,CompShg,BrkFace,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,BrDale,HdBoard,HdBoard
3,3.0,3,9803,0,108,75.0,400.0,0,7,0.0,2,866,866.0,2.0,603.0,1768,7,226700,FV,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,Somerst,VinylSd,VinylSd
0,0.0,0,17169,192,30,59.0,1684.0,1,7,970.0,2,2290,2320.0,3.0,1174.0,2290,10,500067,RL,Pave,IR2,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Ex,Ex,TA,Ex,Attchd,Fin,TA,TA,New,NridgHt,CemntBd,CmentBd
14,11.0,14,9750,168,0,65.0,722.0,0,5,0.0,1,990,990.0,2.0,528.0,990,5,155000,RL,Pave,Reg,Low,AllPub,Norm,1Fam,1Story,CompShg,None,TA,Gd,TA,TA,Detchd,Unf,TA,TA,WD ,CollgCr,VinylSd,VinylSd
31,31.0,31,8604,0,40,75.0,941.0,0,4,124.0,1,941,941.0,2.0,564.0,941,5,145000,RL,Pave,IR1,Lvl,AllPub,Norm,Duplex,SFoyer,CompShg,BrkFace,TA,Gd,TA,Gd,Attchd,Unf,TA,TA,WD ,NAmes,Plywood,Plywood
7,7.0,7,9487,0,50,58.0,520.0,1,7,0.0,2,940,915.0,2.0,442.0,1690,6,187000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,TA,Gd,TA,TA,Attchd,RFn,TA,TA,WD ,Gilbert,VinylSd,VinylSd
4,4.0,3,3675,0,28,35.0,547.0,0,5,80.0,1,1072,547.0,2.0,525.0,1072,6,145500,RM,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,SFoyer,CompShg,BrkFace,TA,Gd,TA,TA,Basment,Fin,TA,TA,WD ,Edwards,VinylSd,VinylSd
2,2.0,1,11750,144,42,75.0,20.0,0,7,204.0,2,1546,1546.0,3.0,796.0,1546,7,217000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,CollgCr,VinylSd,VinylSd
2,2.0,2,11896,100,48,88.0,78.0,1,6,60.0,2,1346,1336.0,3.0,660.0,1346,7,220000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,Stone,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,Timber,VinylSd,VinylSd
34,34.0,34,10400,148,0,80.0,247.0,1,8,288.0,1,1012,732.0,2.0,484.0,1790,6,165150,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,TA,TA,TA,TA,Attchd,RFn,TA,TA,WD ,NWAmes,VinylSd,VinylSd
13,13.0,13,11883,115,66,73.0,690.0,1,6,196.0,2,1504,1504.0,2.0,478.0,1504,7,203000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,CollgCr,VinylSd,VinylSd
51,51.0,51,10552,0,38,70.0,1018.0,1,6,0.0,1,1700,1398.0,2.0,447.0,1700,5,165500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,Gd,Attchd,RFn,TA,TA,WD ,NAmes,BrkFace,BrkFace
43,43.0,14,9760,239,42,80.0,536.0,1,7,340.0,2,1020,822.0,2.0,440.0,1851,6,187000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,TA,TA,TA,Gd,Attchd,RFn,TA,TA,WD ,NAmes,Wd Sdng,Wd Sdng
9,9.0,9,2998,0,32,34.0,507.0,0,4,513.0,2,756,756.0,2.0,440.0,1512,6,180000,FV,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,2Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Detchd,Unf,TA,TA,WD ,Somerst,MetalSd,MetalSd
86,13.0,2,6821,216,0,51.0,113.0,1,8,0.0,2,759,651.0,1.0,240.0,1298,6,146500,RL,Pave,Reg,HLS,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,Crawfor,Wd Sdng,Wd Sdng
18,18.0,18,9069,120,0,73.0,747.0,0,5,0.0,1,996,936.0,2.0,564.0,996,6,147000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,SFoyer,CompShg,None,TA,Gd,TA,Gd,Attchd,Unf,TA,TA,WD ,SawyerW,HdBoard,HdBoard
62,60.0,6,8064,414,0,60.0,481.0,0,5,0.0,1,816,816.0,1.0,280.0,1224,6,132000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,NAmes,WdShing,Wd Shng
89,42.0,59,5400,0,0,90.0,315.0,0,6,0.0,1,840,840.0,1.0,338.0,1374,4,105000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,Fa,TA,TA,TA,Detchd,Fin,TA,TA,WD ,OldTown,CBlock,CBlock
7,7.0,7,53504,503,36,47.0,1416.0,1,12,603.0,3,1690,1650.0,3.0,841.0,3279,8,538000,RL,Pave,IR2,HLS,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Ex,Gd,TA,Ex,BuiltIn,Fin,TA,TA,WD ,StoneBr,CemntBd,Wd Shng
3,3.0,2,13173,404,102,108.0,1572.0,2,6,300.0,2,1652,1652.0,2.0,840.0,1652,9,325000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,Stone,Gd,Ex,TA,Ex,Attchd,Fin,TA,TA,WD ,NridgHt,VinylSd,VinylSd
60,60.0,3,12000,0,36,100.0,144.0,0,6,0.0,1,1122,924.0,2.0,528.0,1122,5,147000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,Gd,Attchd,Unf,TA,TA,WD ,OldTown,MetalSd,MetalSd
4,4.0,4,7132,120,49,41.0,24.0,1,6,178.0,2,1370,1370.0,2.0,484.0,1370,8,205000,RL,Pave,IR1,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,Stone,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,NridgHt,VinylSd,VinylSd
45,41.0,10,9937,0,0,75.0,637.0,0,7,0.0,1,1486,1486.0,2.0,480.0,1486,5,167000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Detchd,Fin,TA,TA,WD ,Edwards,MetalSd,MetalSd
14,14.0,13,8013,52,50,57.0,741.0,0,6,0.0,2,1734,1587.0,2.0,528.0,1734,8,239500,RL,Pave,IR1,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,StoneBr,CemntBd,CmentBd
3,3.0,3,10872,184,52,77.0,1037.0,1,6,122.0,2,1531,1504.0,3.0,700.0,1531,9,300000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,Stone,Gd,Ex,Gd,Ex,Attchd,Fin,TA,TA,WD ,NridgHt,VinylSd,VinylSd
5,5.0,5,11305,201,64,80.0,1329.0,1,6,886.0,2,1922,1922.0,3.0,692.0,1922,8,282000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,Timber,VinylSd,VinylSd
54,54.0,3,39104,81,0,73.0,226.0,2,5,0.0,1,1363,1385.0,2.0,439.0,1363,7,241500,RL,Pave,IR1,Low,AllPub,Norm,1Fam,1Story,Membran,None,TA,Gd,TA,TA,Attchd,Unf,TA,TA,WD ,ClearCr,Plywood,Plywood
0,0.0,0,10110,0,48,58.0,372.0,1,7,492.0,2,1866,1858.0,3.0,870.0,1866,9,336860,RL,Pave,IR1,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,BrkFace,Ex,Gd,TA,Ex,Attchd,Fin,TA,TA,New,NridgHt,MetalSd,MetalSd
4,4.0,3,3811,128,53,44.0,1474.0,1,5,174.0,2,1646,1594.0,2.0,482.0,1646,7,250000,RM,Pave,IR1,HLS,AllPub,Norm,TwnhsE,1Story,CompShg,Stone,Gd,Ex,TA,Ex,Attchd,Fin,TA,TA,WD ,Crawfor,CemntBd,CmentBd
1,1.0,0,3010,108,0,43.0,16.0,0,5,16.0,2,1248,1248.0,2.0,438.0,1248,7,167240,RL,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,New,Blmngtn,VinylSd,VinylSd
4,4.0,3,3435,0,100,37.0,24.0,0,5,0.0,2,1245,1235.0,2.0,495.0,1245,7,178000,FV,Pave,IR1,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,Somerst,MetalSd,MetalSd
44,44.0,44,10800,0,133,80.0,617.0,0,6,203.0,1,1052,1052.0,1.0,311.0,1052,6,127000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,Fin,TA,TA,COD,NWAmes,HdBoard,HdBoard
7,7.0,1,8197,252,73,70.0,1188.0,0,7,506.0,2,1480,1480.0,2.0,620.0,1480,7,214000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,NAmes,VinylSd,VinylSd
4,4.0,3,10994,165,44,88.0,976.0,1,7,366.0,2,1844,1844.0,2.0,620.0,1844,8,257000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,Stone,Gd,Gd,Gd,Gd,Attchd,Fin,TA,TA,COD,SawyerW,VinylSd,VinylSd
71,4.0,8,6000,272,0,50.0,201.0,0,5,0.0,2,825,825.0,1.0,672.0,1497,6,157000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,BrkSide,Wd Sdng,Wd Sdng
64,64.0,56,7288,160,0,50.0,305.0,0,5,0.0,1,976,976.0,1.0,215.0,976,5,102000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,IDOTRR,MetalSd,MetalSd
88,88.0,3,13360,0,0,80.0,713.0,0,5,0.0,1,964,876.0,2.0,432.0,964,5,163500,RL,Pave,IR1,HLS,AllPub,Norm,1Fam,1Story,CompShg,None,TA,Gd,TA,TA,Detchd,Unf,TA,TA,WD ,Crawfor,Wd Sdng,Wd Sdng
