id,lot_area,utilities,neighborhood,bldg_type,house_style,overall_qual,overall_cond,foundation,bsmtfin_type_2,total_bsmt_sf,heating,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_cars,garage_area,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,pool_area,mo_sold,sale_type,saleprice,age
52,18494,AllPub,Gilbert,1Fam,1Story,6,5,PConc,Unf,1324.0,GasA,1324,0,1324,0.0,0.0,2,0,3,1,Gd,6,0,Attchd,2.0,430.0,Y,36,23,0,0,1,WD ,199500,5
1380,7162,AllPub,Sawyer,1Fam,1Story,5,7,PConc,Unf,876.0,GasA,904,0,904,0.0,0.0,1,0,3,1,TA,6,0,Attchd,1.0,408.0,Y,0,0,0,0,12,WD ,109900,42
919,10918,AllPub,Crawfor,1Fam,2Story,7,9,BrkTil,Unf,1276.0,GasA,1276,804,2080,0.0,0.0,1,1,3,1,Gd,9,2,Detchd,1.0,282.0,Y,0,0,0,0,6,WD ,234000,83
2804,4435,AllPub,CollgCr,TwnhsE,1Story,6,5,PConc,Unf,848.0,GasA,848,0,848,1.0,0.0,1,0,1,1,Gd,3,1,Attchd,2.0,420.0,Y,140,0,0,0,5,WD ,155900,2
782,11250,AllPub,ClearCr,1Fam,1.5Fin,4,5,CBlock,Unf,1104.0,GasA,1104,684,1788,1.0,0.0,1,0,5,1,TA,8,2,Attchd,1.0,304.0,Y,120,0,0,0,11,WD ,161500,52
956,14375,NoSeWa,Timber,1Fam,SLvl,6,6,CBlock,Rec,819.0,GasA,1344,0,1344,0.0,1.0,1,0,3,1,Gd,7,1,Basment,2.0,525.0,Y,0,118,0,0,1,COD,137500,51
187,9045,AllPub,OldTown,2fmCon,2Story,5,3,BrkTil,Unf,840.0,Grav,1128,1128,2256,0.0,0.0,2,0,4,2,Fa,12,0,,0.0,0.0,N,0,18,18,0,6,WD ,76500,100
2074,10029,AllPub,ClearCr,1Fam,2Story,6,5,PConc,Unf,1151.0,GasA,1164,896,2060,0.0,1.0,2,1,4,1,TA,8,1,Attchd,2.0,521.0,Y,0,228,0,0,9,WD ,211000,19
1039,4060,AllPub,NAmes,TwnhsE,1Story,6,5,PConc,Unf,1405.0,GasA,1337,0,1337,1.0,0.0,2,0,2,1,Gd,5,0,Attchd,2.0,511.0,Y,144,68,0,0,8,COD,181000,10
1210,9020,AllPub,NAmes,1Fam,SLvl,6,7,CBlock,ALQ,1127.0,GasA,1165,0,1165,1.0,0.0,1,1,3,1,TA,6,0,Attchd,2.0,490.0,Y,0,129,0,0,5,WD ,174900,42
2710,11777,AllPub,Sawyer,1Fam,SLvl,5,6,CBlock,ALQ,1164.0,GasA,1320,0,1320,1.0,0.0,1,0,3,1,TA,6,2,Attchd,2.0,564.0,Y,160,68,240,0,5,WD ,164500,40
44,10171,AllPub,NridgHt,1Fam,1Story,7,5,PConc,Unf,1517.0,GasA,1535,0,1535,0.0,0.0,2,0,3,1,Gd,7,0,Attchd,2.0,532.0,Y,0,0,0,0,3,WD ,214000,6
1026,10400,AllPub,NWAmes,1Fam,2Story,7,6,CBlock,Unf,738.0,GasA,1277,767,2044,0.0,0.0,2,1,3,1,TA,7,1,Attchd,2.0,489.0,Y,28,73,0,0,3,WD ,185000,28
1343,6240,AllPub,BrkSide,1Fam,1.5Fin,4,7,PConc,Unf,704.0,GasA,624,512,1136,0.0,1.0,1,0,2,1,TA,6,0,Detchd,1.0,336.0,Y,0,365,80,0,8,WD ,123000,79
2248,12150,AllPub,Mitchel,1Fam,SFoyer,6,6,CBlock,Unf,1001.0,GasA,1299,0,1299,1.0,0.0,2,0,2,1,Gd,5,1,BuiltIn,2.0,486.0,Y,84,0,222,0,1,WD ,183500,28
1849,2645,AllPub,Somerst,Twnhs,2Story,8,5,PConc,Unf,776.0,GasA,764,677,1441,0.0,0.0,2,1,2,1,Gd,5,0,Detchd,2.0,492.0,Y,206,0,0,0,11,WD ,174000,8
2076,22692,AllPub,Edwards,1Fam,1Story,5,5,CBlock,Unf,1073.0,GasA,1630,0,1630,0.0,0.0,2,0,3,1,TA,6,1,Detchd,2.0,649.0,P,0,64,0,0,3,COD,130000,54
2641,9600,AllPub,OldTown,1Fam,2Story,7,7,BrkTil,Unf,728.0,GasA,832,809,1641,0.0,1.0,1,1,3,1,Ex,6,1,Detchd,2.0,546.0,Y,0,0,234,0,8,WD ,178000,81
5,13830,AllPub,Gilbert,1Fam,2Story,5,5,PConc,Unf,928.0,GasA,928,701,1629,0.0,0.0,2,1,3,1,TA,6,1,Attchd,2.0,482.0,Y,212,34,0,0,3,WD ,189900,13
878,4435,AllPub,CollgCr,TwnhsE,1Story,6,5,PConc,Unf,848.0,GasA,848,0,848,1.0,0.0,1,0,1,1,Gd,4,0,Attchd,2.0,420.0,Y,140,0,0,0,6,WD ,144000,6
1548,5890,AllPub,IDOTRR,1Fam,1Story,6,8,BrkTil,Unf,816.0,GasA,816,0,816,0.0,0.0,1,0,2,1,TA,5,0,Detchd,1.0,432.0,Y,0,0,96,0,6,WD ,120500,78
841,10859,AllPub,CollgCr,1Fam,1Story,5,5,PConc,Unf,1097.0,GasA,1097,0,1097,0.0,0.0,1,1,3,1,TA,6,0,Attchd,2.0,672.0,Y,392,64,0,0,6,WD ,145000,15
1621,5330,AllPub,StoneBr,TwnhsE,1Story,8,5,PConc,Unf,1494.0,GasA,1652,0,1652,1.0,0.0,2,0,2,1,Ex,6,0,Attchd,2.0,499.0,Y,96,48,0,0,8,WD ,251000,7
218,10778,AllPub,Sawyer,Duplex,1Story,4,5,CBlock,Unf,1768.0,GasA,1768,0,1768,0.0,0.0,2,0,4,2,TA,8,0,,0.0,0.0,Y,0,0,0,0,4,WD ,136500,42
1504,6845,AllPub,Edwards,Duplex,1Story,4,5,Slab,,0.0,GasA,1152,0,1152,0.0,0.0,2,0,2,2,TA,6,0,,0.0,0.0,N,0,0,0,0,7,WD ,82500,53
946,21780,NoSewr,IDOTRR,1Fam,1Story,2,4,CBlock,,0.0,GasA,810,0,810,0.0,0.0,1,0,1,1,TA,4,0,Detchd,1.0,280.0,N,119,24,0,0,3,ConLD,57625,99
455,10307,AllPub,NridgHt,TwnhsE,1Story,7,5,PConc,Unf,1350.0,GasA,1358,0,1358,1.0,0.0,2,0,2,1,Gd,6,1,Attchd,2.0,484.0,Y,192,26,0,0,5,WD ,212500,2
2906,4500,AllPub,Mitchel,Twnhs,1Story,6,5,PConc,Unf,1216.0,GasA,1216,0,1216,1.0,0.0,2,0,2,1,TA,5,0,Attchd,2.0,402.0,Y,0,125,0,0,5,WD ,164000,8
2878,9060,AllPub,IDOTRR,1Fam,1.5Fin,6,5,CBlock,Unf,967.0,GasA,967,671,1638,0.0,0.0,2,0,4,1,Gd,6,0,Detchd,1.0,384.0,Y,0,21,0,0,4,WD ,139000,49
1173,2160,AllPub,Somerst,Twnhs,2Story,7,5,PConc,Unf,600.0,GasA,624,628,1252,1.0,0.0,2,1,2,1,Gd,4,0,Detchd,2.0,462.0,Y,0,48,0,0,3,WD ,160000,9
985,7669,AllPub,Mitchel,1Fam,SFoyer,5,6,PConc,LwQ,828.0,GasA,883,0,883,1.0,0.0,1,0,2,1,TA,5,1,Detchd,2.0,698.0,Y,100,32,0,0,6,WD ,149000,17
975,9858,AllPub,Mitchel,1Fam,1Story,5,6,CBlock,Unf,864.0,GasA,874,0,874,1.0,0.0,1,0,3,1,TA,5,0,Attchd,1.0,288.0,Y,33,0,0,0,11,WD ,130000,41
202,10300,AllPub,OldTown,1Fam,2Story,7,6,BrkTil,Unf,576.0,GasA,902,808,1710,0.0,0.0,2,0,3,1,TA,9,0,Detchd,2.0,480.0,Y,12,11,64,0,4,WD ,140000,89
528,8125,AllPub,Somerst,1Fam,1Story,8,5,PConc,Unf,1836.0,GasA,1836,0,1836,0.0,0.0,2,0,3,1,Gd,8,1,Attchd,2.0,517.0,Y,0,175,0,0,10,New,264500,1
2579,14850,AllPub,NAmes,1Fam,1Story,5,5,CBlock,Unf,1092.0,GasA,1092,0,1092,1.0,0.0,1,0,2,1,TA,6,1,Attchd,1.0,299.0,Y,268,0,0,0,5,WD ,141000,49
1841,4274,AllPub,Somerst,TwnhsE,1Story,7,5,PConc,Unf,1241.0,GasA,1241,0,1241,1.0,0.0,1,1,1,1,Gd,4,0,Attchd,2.0,569.0,Y,0,116,0,0,11,New,199900,1
591,9650,AllPub,NWAmes,1Fam,1Story,6,5,CBlock,Unf,1350.0,GasA,1334,0,1334,0.0,1.0,2,0,2,1,TA,6,1,Attchd,2.0,630.0,Y,0,16,0,0,4,WD ,167900,32
1897,14585,AllPub,NAmes,1Fam,1Story,6,6,CBlock,Rec,1144.0,GasA,1429,0,1429,0.0,1.0,1,0,3,1,Gd,7,2,Attchd,2.0,572.0,Y,216,110,0,0,6,WD ,181900,47
70,9000,AllPub,Somerst,1Fam,1Story,8,5,PConc,Unf,1566.0,GasA,1566,0,1566,1.0,0.0,2,0,3,1,Gd,7,0,Attchd,2.0,750.0,Y,144,168,0,0,4,WD ,262500,2
590,13774,AllPub,NWAmes,1Fam,2Story,7,7,PConc,Unf,908.0,GasA,1316,972,2288,0.0,0.0,1,2,4,1,Gd,8,2,Attchd,2.0,520.0,Y,321,72,0,0,11,WD ,230000,32
1172,5119,AllPub,Somerst,TwnhsE,1Story,9,5,PConc,Unf,1698.0,GasA,1709,0,1709,1.0,0.0,2,0,2,1,Gd,5,1,Attchd,2.0,506.0,Y,97,65,0,0,1,CWD,328900,9
1714,9254,AllPub,NridgHt,1Fam,1Story,8,5,PConc,Unf,1721.0,GasA,1721,0,1721,1.0,0.0,2,0,3,1,Gd,7,0,Attchd,2.0,554.0,Y,168,27,0,0,1,WD ,232698,2
829,10324,AllPub,CollgCr,1Fam,1Story,8,5,PConc,Unf,1254.0,GasA,1254,0,1254,1.0,0.0,2,0,2,1,Gd,5,0,Attchd,3.0,810.0,Y,168,92,0,0,3,WD ,221800,1
1397,8375,AllPub,Sawyer,1Fam,1.5Fin,5,7,BrkTil,Unf,576.0,GasA,864,486,1350,1.0,0.0,1,1,2,1,Gd,6,0,2Types,3.0,627.0,N,0,0,0,0,6,WD ,152400,67
877,9750,AllPub,CollgCr,1Fam,1Story,7,5,PConc,Unf,1630.0,GasA,1630,0,1630,0.0,0.0,2,0,3,1,Gd,6,1,Attchd,2.0,451.0,Y,74,234,0,0,10,WD ,213000,9
2477,7632,AllPub,SawyerW,1Fam,2Story,7,5,PConc,Unf,784.0,GasA,831,754,1585,0.0,0.0,2,1,3,1,Gd,7,0,Attchd,2.0,449.0,Y,100,77,0,0,3,WD ,184900,1
2871,15750,AllPub,Crawfor,2fmCon,1Story,5,5,CBlock,Unf,1165.0,GasA,1336,0,1336,1.0,0.0,1,0,2,1,TA,5,2,Attchd,1.0,375.0,Y,0,0,0,0,6,WD ,157000,53
2489,9240,AllPub,Sawyer,1Fam,1Story,5,6,CBlock,Unf,864.0,GasA,1211,0,1211,0.0,0.0,1,0,2,1,TA,6,1,Detchd,2.0,576.0,Y,161,0,0,0,3,WD ,144000,44
1655,10400,AllPub,NWAmes,1Fam,1Story,6,5,CBlock,Unf,1259.0,GasA,1353,0,1353,1.0,0.0,2,0,2,1,TA,5,1,Attchd,2.0,478.0,Y,240,141,0,0,8,WD ,192350,28
1891,8800,AllPub,NAmes,1Fam,1Story,7,6,CBlock,Unf,1174.0,GasA,1200,0,1200,0.0,1.0,2,0,3,1,TA,6,1,Attchd,2.0,440.0,Y,0,0,0,0,10,CWD,163500,41
1419,11839,AllPub,SawyerW,1Fam,2Story,7,5,PConc,Unf,1475.0,GasA,1532,797,2329,1.0,0.0,2,1,4,1,Gd,10,1,Attchd,2.0,514.0,Y,192,121,0,0,5,WD ,262280,18
1473,9135,AllPub,CollgCr,1Fam,1Story,7,5,PConc,Unf,1536.0,GasA,1536,0,1536,1.0,0.0,2,0,3,1,Gd,7,0,Attchd,2.0,532.0,Y,192,74,0,0,12,WD ,214000,6
2868,14115,AllPub,Crawfor,1Fam,1Story,6,7,PConc,GLQ,1073.0,GasA,1811,0,1811,0.0,0.0,1,0,2,1,Ex,6,1,Attchd,2.0,470.0,Y,0,0,280,0,7,WD ,230000,50
1695,14154,AllPub,NridgHt,1Fam,2Story,7,5,PConc,Unf,1063.0,GasA,1071,1101,2172,0.0,0.0,2,1,3,1,Gd,9,1,Attchd,3.0,947.0,Y,192,62,0,0,8,New,280000,1
2244,6565,AllPub,IDOTRR,1Fam,1Story,4,6,CBlock,Unf,1073.0,GasA,1073,0,1073,1.0,0.0,1,0,3,1,TA,6,0,Detchd,2.0,720.0,Y,0,444,0,0,8,WD ,140000,50
169,7700,AllPub,NAmes,1Fam,2Story,6,5,CBlock,Unf,756.0,GasA,1051,788,1839,0.0,0.0,1,1,4,1,TA,7,1,Attchd,2.0,442.0,Y,0,124,216,0,6,WD ,155000,44
2670,4761,AllPub,IDOTRR,1Fam,1.5Unf,3,3,BrkTil,Unf,1020.0,GasA,1020,0,1020,0.0,0.0,1,0,2,1,Fa,5,0,,0.0,0.0,N,0,0,105,0,10,ConLD,64500,88
247,12361,AllPub,SawyerW,1Fam,2Story,6,7,PConc,Unf,946.0,GasA,964,838,1802,0.0,1.0,2,1,3,1,Gd,8,1,2Types,4.0,1017.0,Y,450,92,0,0,5,WD ,218000,17
2137,9720,AllPub,CollgCr,1Fam,SLvl,5,7,CBlock,Unf,995.0,GasA,1009,0,1009,0.0,0.0,2,0,3,1,TA,6,1,Detchd,2.0,576.0,Y,0,0,0,0,6,WD ,160000,30
1794,8640,AllPub,Somerst,1Fam,1Story,8,5,PConc,Unf,1338.0,GasA,1338,0,1338,0.0,0.0,2,0,3,1,Gd,6,0,Attchd,2.0,598.0,Y,0,141,0,0,11,New,208900,0
1164,3180,AllPub,Somerst,TwnhsE,2Story,7,5,PConc,Unf,689.0,GasA,703,689,1392,0.0,0.0,2,0,2,1,Gd,5,0,Detchd,2.0,540.0,Y,0,102,0,0,3,WD ,146000,1
1179,14963,AllPub,Veenker,TwnhsE,1Story,8,5,PConc,Unf,1260.0,GasA,1288,0,1288,1.0,0.0,1,1,1,1,Ex,4,2,Attchd,2.0,500.0,Y,120,30,0,0,12,WD ,245500,12
1340,5000,AllPub,BrkSide,1Fam,1.5Unf,6,7,BrkTil,Unf,992.0,GasA,1013,0,1013,0.0,0.0,1,0,3,1,TA,6,0,Detchd,1.0,160.0,Y,0,0,101,0,4,WD ,113000,82
436,16870,AllPub,NridgHt,1Fam,1Story,8,5,PConc,Unf,1782.0,GasA,1782,0,1782,1.0,0.0,2,0,3,1,Gd,7,2,Attchd,3.0,932.0,Y,99,82,0,0,4,WD ,296000,5
1636,14157,AllPub,StoneBr,1Fam,1Story,9,5,PConc,Unf,1922.0,GasA,1922,0,1922,1.0,0.0,2,0,3,1,Gd,8,1,Attchd,3.0,676.0,Y,178,51,0,0,7,WD ,377426,2
421,12456,AllPub,NridgHt,1Fam,1Story,10,5,PConc,Unf,1700.0,GasA,1718,0,1718,1.0,0.0,2,0,3,1,Ex,7,1,Attchd,3.0,786.0,Y,216,48,0,0,7,WD ,337500,3
457,14836,AllPub,NridgHt,1Fam,1Story,10,5,PConc,Unf,2492.0,GasA,2492,0,2492,1.0,0.0,2,1,2,1,Ex,8,1,Attchd,3.0,949.0,Y,226,235,0,0,2,WD ,552000,5
2834,6956,AllPub,Edwards,1Fam,1.5Fin,4,7,CBlock,Unf,624.0,GasA,624,312,936,0.0,0.0,1,0,3,1,TA,5,0,Attchd,1.0,265.0,Y,0,0,0,0,4,WD ,97900,58
517,7862,AllPub,Somerst,1Fam,1Story,6,5,PConc,Unf,1218.0,GasA,1218,0,1218,0.0,0.0,2,0,2,1,Gd,4,0,Attchd,2.0,676.0,Y,0,102,0,0,9,New,208300,0
1566,11050,AllPub,Mitchel,1Fam,2Story,7,5,PConc,Unf,910.0,GasA,910,910,1820,0.0,0.0,2,1,3,1,Gd,8,1,Attchd,3.0,816.0,Y,318,32,0,0,9,WD ,213000,12
1439,8924,AllPub,CollgCr,1Fam,2Story,7,5,PConc,Unf,880.0,GasA,880,844,1724,0.0,0.0,2,1,3,1,Gd,8,0,Attchd,2.0,527.0,Y,120,155,0,0,7,WD ,188000,10
2577,9610,AllPub,NAmes,1Fam,1Story,6,6,CBlock,Unf,1121.0,GasA,1336,0,1336,0.0,0.0,1,1,3,1,TA,7,1,Attchd,2.0,488.0,Y,80,0,0,0,12,WD ,162000,48
2241,13710,AllPub,IDOTRR,1Fam,1.5Fin,5,5,CBlock,Unf,910.0,GasA,910,648,1558,0.0,0.0,1,1,4,1,TA,6,0,Attchd,1.0,282.0,Y,289,0,0,0,6,WD ,152000,57
71,12552,AllPub,Somerst,1Fam,2Story,7,5,PConc,Unf,991.0,GasA,991,956,1947,0.0,0.0,2,1,3,1,Gd,8,1,Attchd,2.0,678.0,Y,0,136,0,0,5,WD ,254900,6
1143,14565,AllPub,SawyerW,1Fam,2Story,7,5,PConc,Unf,832.0,GasA,832,825,1657,0.0,0.0,2,1,3,1,Gd,6,0,Attchd,2.0,483.0,Y,144,74,0,0,11,WD ,189000,14
1021,18559,AllPub,NWAmes,1Fam,1Story,7,5,CBlock,Rec,2048.0,GasA,2064,0,2064,1.0,0.0,2,0,3,1,Gd,7,2,Attchd,2.0,550.0,Y,200,0,0,0,8,WD ,235000,30
1416,10880,AllPub,Edwards,2fmCon,1Story,5,5,CBlock,Unf,1164.0,GasW,1164,0,1164,1.0,0.0,1,0,3,1,TA,5,0,Detchd,1.0,240.0,Y,0,48,0,0,8,ConLD,125000,58
35,2280,AllPub,NPkVill,Twnhs,1Story,7,6,CBlock,Unf,836.0,GasA,836,0,836,0.0,0.0,1,0,2,1,TA,4,0,Attchd,1.0,308.0,Y,0,30,0,0,6,WD ,120000,35
2904,31250,AllPub,Mitchel,1Fam,1Story,1,3,CBlock,,0.0,GasA,1600,0,1600,0.0,0.0,1,1,3,1,TA,6,0,Attchd,1.0,270.0,N,0,0,135,0,5,WD ,81500,55
2174,11841,AllPub,Edwards,Duplex,SFoyer,6,5,CBlock,Unf,816.0,GasA,816,0,816,1.0,0.0,1,0,3,1,TA,5,0,,0.0,0.0,Y,0,32,0,0,5,WD ,118500,17
522,9187,AllPub,Somerst,1Fam,1Story,9,5,PConc,Unf,1766.0,GasA,1766,0,1766,1.0,0.0,2,1,2,1,Ex,7,1,Attchd,3.0,478.0,Y,195,130,0,0,10,New,370878,0
2211,6270,AllPub,Crawfor,Duplex,2Story,5,6,CBlock,Unf,1001.0,GasA,1001,1001,2002,0.0,0.0,2,0,4,2,TA,8,0,2Types,3.0,871.0,Y,0,0,0,0,8,WD ,145000,58
1539,15660,AllPub,Crawfor,1Fam,1.5Fin,7,9,CBlock,Unf,798.0,GasA,1137,817,1954,0.0,1.0,1,1,3,1,Gd,8,2,Attchd,2.0,431.0,Y,0,119,150,0,5,WD ,311500,69
2420,3087,AllPub,Blmngtn,TwnhsE,1Story,7,5,PConc,Unf,1220.0,GasA,1364,0,1364,1.0,0.0,2,0,2,1,Gd,6,1,Attchd,2.0,437.0,Y,100,16,0,0,11,New,210250,0
2779,13450,AllPub,CollgCr,1Fam,2Story,7,5,PConc,Unf,916.0,GasA,920,941,1861,1.0,0.0,2,1,3,1,Gd,8,0,BuiltIn,2.0,492.0,Y,146,91,0,0,6,WD ,200000,4
953,10125,AllPub,Mitchel,Duplex,1.5Fin,5,5,CBlock,,0.0,GasA,1302,432,1734,0.0,0.0,2,0,4,2,Gd,8,0,Attchd,2.0,539.0,Y,0,0,0,0,8,COD,126000,32
658,8146,AllPub,OldTown,1Fam,2Story,4,8,BrkTil,Unf,405.0,GasA,717,322,1039,0.0,0.0,1,0,2,1,TA,6,0,Detchd,1.0,281.0,N,0,0,168,0,5,WD ,114000,109
714,9600,AllPub,OldTown,1Fam,2Story,4,4,BrkTil,Unf,677.0,GasA,833,677,1510,0.0,0.0,2,0,3,1,Gd,7,0,Detchd,2.0,720.0,N,0,0,160,0,6,WD ,87500,99
1637,12328,AllPub,StoneBr,1Fam,2Story,8,5,PConc,Unf,1149.0,GasA,1164,1377,2541,1.0,0.0,3,1,4,1,Ex,10,1,BuiltIn,3.0,729.0,Y,120,32,0,0,7,WD ,349265,2
538,10141,AllPub,SawyerW,1Fam,1Story,8,5,PConc,Rec,1512.0,GasA,1512,0,1512,0.0,0.0,2,0,3,1,Gd,6,0,Attchd,3.0,845.0,Y,210,36,0,0,1,WD ,203000,5
546,8529,AllPub,SawyerW,1Fam,1Story,7,5,PConc,Unf,1454.0,GasA,1434,0,1434,0.0,0.0,2,0,3,1,Gd,6,1,Attchd,2.0,527.0,Y,290,39,0,0,4,WD ,189000,8
533,8127,AllPub,Somerst,1Fam,2Story,7,5,PConc,Unf,812.0,GasA,812,841,1653,1.0,0.0,2,1,3,1,Gd,6,0,Attchd,2.0,628.0,Y,0,45,0,0,3,WD ,209000,6
718,8400,AllPub,OldTown,1Fam,2Story,6,7,BrkTil,Unf,917.0,GasA,1090,917,2007,0.0,0.0,2,0,3,1,Ex,8,0,Detchd,1.0,357.0,Y,0,235,0,0,6,WD ,160000,109
1830,10751,AllPub,Sawyer,1Fam,1Story,5,5,CBlock,Unf,1037.0,GasA,1037,0,1037,1.0,0.0,1,0,2,1,TA,5,0,Attchd,2.0,431.0,Y,136,47,0,0,8,WD ,129000,33
2929,10010,AllPub,Mitchel,1Fam,1Story,5,5,CBlock,LwQ,1389.0,GasA,1389,0,1389,1.0,0.0,1,0,2,1,TA,6,1,Attchd,2.0,418.0,Y,240,38,0,0,4,WD ,170000,32
2207,4280,AllPub,Crawfor,1Fam,1Story,5,6,PConc,Unf,440.0,GasA,694,0,694,0.0,0.0,1,0,2,1,Gd,4,1,Detchd,1.0,352.0,P,0,0,34,0,3,WD ,90350,94
1417,9600,AllPub,Edwards,1Fam,1.5Fin,6,5,BrkTil,Unf,572.0,Grav,572,524,1096,0.0,0.0,1,0,2,1,TA,5,0,,0.0,0.0,N,0,8,128,0,4,WD ,79000,84
2787,9800,AllPub,CollgCr,1Fam,1Story,5,7,PConc,Unf,894.0,GasA,894,0,894,1.0,0.0,1,0,3,1,TA,5,0,Attchd,2.0,552.0,Y,256,0,0,0,7,WD ,149900,34
1037,7560,AllPub,NAmes,1Fam,1Story,5,5,CBlock,ALQ,864.0,GasA,864,0,864,1.0,0.0,1,0,3,1,TA,5,0,Detchd,2.0,576.0,Y,0,0,0,0,5,WD ,123000,37
2659,9600,AllPub,OldTown,1Fam,2Story,4,2,BrkTil,Unf,1095.0,GasW,1095,679,1774,1.0,0.0,2,0,4,2,TA,8,0,2Types,3.0,779.0,N,0,0,90,0,5,WD ,87000,106
1567,9880,AllPub,Mitchel,1Fam,SLvl,6,6,CBlock,Unf,1096.0,GasA,1118,0,1118,1.0,0.0,1,0,3,1,TA,6,1,Attchd,1.0,358.0,Y,203,0,0,576,7,WD ,171000,31
1225,9600,AllPub,NAmes,1Fam,1.5Fin,6,5,CBlock,Unf,1032.0,GasA,1032,220,1252,0.0,0.0,1,0,3,1,TA,6,0,Attchd,1.0,288.0,Y,0,0,96,0,4,WD ,119000,58
685,7931,AllPub,NAmes,1Fam,1Story,5,5,CBlock,Unf,1148.0,GasA,1148,0,1148,1.0,0.0,1,0,3,1,TA,6,0,Attchd,1.0,672.0,Y,0,0,0,0,7,WD ,132500,50
1358,5100,AllPub,OldTown,1Fam,2Story,8,7,PConc,Unf,588.0,GasA,833,833,1666,0.0,0.0,1,0,3,1,Gd,7,1,Detchd,1.0,228.0,Y,192,63,0,0,6,WD ,161000,83
1461,9720,AllPub,CollgCr,1Fam,2Story,9,5,PConc,Unf,1357.0,GasA,1366,581,1947,1.0,0.0,2,1,3,1,Gd,7,1,BuiltIn,3.0,725.0,Y,168,116,0,0,1,WD ,274000,7
221,8521,AllPub,Sawyer,1Fam,1Story,5,5,CBlock,Unf,912.0,GasA,912,0,912,0.0,0.0,1,0,3,1,TA,5,1,Detchd,1.0,336.0,Y,0,0,0,0,5,WD ,125000,43
2187,8741,AllPub,Edwards,Duplex,1Story,5,6,CBlock,Unf,1195.0,GasA,1195,0,1195,0.0,0.0,2,0,4,2,TA,8,0,,0.0,0.0,N,118,0,0,0,7,WD ,98500,61
2504,12461,AllPub,NoRidge,1Fam,1Story,8,5,PConc,Unf,1624.0,GasA,1624,0,1624,1.0,0.0,2,0,2,1,Gd,5,1,Attchd,3.0,757.0,Y,0,114,192,0,7,WD ,262000,12
855,6950,AllPub,CollgCr,1Fam,1Story,5,7,CBlock,BLQ,914.0,GasA,914,0,914,1.0,0.0,1,0,2,1,TA,5,0,Attchd,2.0,444.0,Y,0,0,0,0,10,WD ,134900,30
2258,16905,AllPub,Timber,1Fam,1Story,5,6,CBlock,Unf,1350.0,GasA,1328,0,1328,0.0,1.0,1,1,2,1,TA,5,2,Attchd,1.0,308.0,P,0,104,0,0,7,WD ,170000,48
2205,7155,AllPub,Crawfor,1Fam,2Story,6,8,BrkTil,Unf,686.0,GasA,686,775,1461,0.0,0.0,1,0,3,1,TA,6,1,Detchd,1.0,225.0,N,0,0,116,0,7,WD ,135000,81
1158,9205,AllPub,NoRidge,1Fam,2Story,6,5,PConc,Unf,930.0,GasA,1364,1319,2683,1.0,0.0,2,1,4,1,Gd,9,2,Attchd,2.0,473.0,Y,237,251,0,0,6,WD ,290000,18
1741,7697,AllPub,Gilbert,1Fam,1Story,7,6,PConc,Unf,1246.0,GasA,1258,0,1258,0.0,0.0,2,0,3,1,Gd,6,0,Attchd,2.0,462.0,Y,0,0,0,0,8,New,173500,0
2735,7800,AllPub,Edwards,1Fam,2Story,5,8,CBlock,Unf,896.0,GasA,1112,896,2008,1.0,0.0,3,0,3,1,Ex,8,0,Attchd,1.0,230.0,Y,103,0,0,0,8,WD ,225000,58
1888,14357,AllPub,NAmes,1Fam,1Story,5,5,CBlock,LwQ,864.0,GasA,1187,0,1187,1.0,0.0,1,0,2,1,TA,6,1,Attchd,2.0,440.0,Y,128,0,0,0,8,CWD,140500,46
2121,8775,AllPub,CollgCr,1Fam,1Story,5,5,PConc,Unf,990.0,GasA,990,0,990,0.0,0.0,1,0,3,1,TA,5,0,Attchd,1.0,299.0,Y,0,64,0,0,4,WD ,126000,13
1176,2645,AllPub,Somerst,Twnhs,2Story,8,5,PConc,Unf,960.0,GasA,962,624,1586,1.0,0.0,2,1,3,1,Gd,7,0,Detchd,2.0,480.0,Y,169,0,0,0,12,WD ,170000,9
2773,13568,AllPub,CollgCr,1Fam,1Story,5,5,PConc,Unf,990.0,GasA,990,0,990,0.0,1.0,1,0,3,1,TA,5,0,Attchd,2.0,576.0,Y,224,0,0,0,7,WD ,156000,11
2619,16321,AllPub,NAmes,1Fam,1Story,5,6,CBlock,Unf,1484.0,GasA,1600,0,1600,1.0,0.0,1,0,2,1,TA,6,2,Attchd,1.0,319.0,Y,288,258,0,0,12,WD ,207500,49
1796,8640,AllPub,Somerst,1Fam,2Story,8,5,PConc,Unf,896.0,GasA,896,896,1792,0.0,0.0,2,1,3,1,Gd,8,0,Attchd,2.0,590.0,Y,184,96,0,0,11,New,255000,0
1598,1596,AllPub,MeadowV,Twnhs,SLvl,4,6,CBlock,Unf,462.0,GasA,526,462,988,1.0,0.0,1,0,1,1,TA,4,1,BuiltIn,1.0,297.0,Y,0,101,0,0,7,WD ,94900,35
1965,7315,AllPub,NAmes,1Fam,1Story,5,6,CBlock,Unf,1170.0,GasA,1170,0,1170,0.0,1.0,1,0,3,1,TA,6,1,Attchd,1.0,338.0,Y,0,0,0,0,3,WD ,140000,49
