lot_frontage,lot_area,utilities,neighborhood,bldg_type,house_style,overall_qual,foundation,bsmt_cond,bsmtfin_type_1,bsmtfin_sf_1,total_bsmt_sf,heating,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_cars,garage_area,paved_drive,wood_deck_sf,open_porch_sf,pool_area,sale_type,saleprice,age,garage_age
73.0,9590,AllPub,Timber,1Fam,SLvl,7,PConc,TA,GLQ,786.0,868.0,GasA,1146,1146,1.0,2,0,Gd,6,1,Attchd,2.0,438.0,Y,160,22,0,WD ,187500,4,4.0
72.0,7200,AllPub,Edwards,1Fam,SLvl,6,CBlock,TA,ALQ,631.0,1041.0,GasA,1125,1125,1.0,1,0,TA,6,1,Detchd,1.0,352.0,Y,296,0,0,WD ,125000,33,32.0
86.0,11500,AllPub,Crawfor,1Fam,1.5Fin,7,CBlock,TA,Rec,223.0,1017.0,GasA,1020,2057,0.0,1,1,Gd,6,1,Attchd,1.0,180.0,Y,0,0,0,WD ,250000,70,70.0
60.0,6756,AllPub,OldTown,1Fam,1Story,5,BrkTil,Gd,Unf,0.0,481.0,GasA,899,899,0.0,1,0,TA,5,0,Detchd,1.0,200.0,P,0,0,0,WD ,78000,98,78.0
63.0,11426,AllPub,OldTown,2fmCon,1.5Fin,4,Stone,TA,Unf,0.0,828.0,GasA,828,1594,0.0,2,0,TA,9,0,,0.0,0.0,N,0,172,0,WD ,118000,98,0.0
93.0,12030,AllPub,NridgHt,1Fam,1Story,8,PConc,TA,Unf,0.0,1694.0,GasA,1694,1694,0.0,2,0,Gd,7,0,Attchd,3.0,818.0,Y,168,228,0,New,318000,0,0.0
80.0,9554,AllPub,SawyerW,1Fam,2Story,8,PConc,TA,GLQ,380.0,777.0,GasA,1065,1911,0.0,2,1,Gd,8,1,Attchd,2.0,471.0,Y,182,81,0,WD ,215000,13,13.0
61.0,8534,AllPub,IDOTRR,1Fam,1Story,4,BrkTil,TA,Unf,0.0,432.0,GasA,672,672,0.0,1,0,TA,4,0,,0.0,0.0,N,0,0,0,WD ,72000,81,0.0
104.0,11361,AllPub,NWAmes,1Fam,1Story,6,CBlock,TA,ALQ,644.0,1193.0,GasA,1523,1523,0.0,2,0,TA,7,1,Attchd,2.0,478.0,Y,0,0,0,COD,180000,32,32.0
47.0,12416,AllPub,Timber,1Fam,1Story,6,CBlock,Fa,ALQ,1398.0,1606.0,GasA,1651,1651,1.0,2,0,TA,7,1,Attchd,2.0,616.0,Y,192,0,0,WD ,184000,22,22.0
80.0,9600,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,ALQ,991.0,1041.0,GasA,1041,1041,1.0,1,0,TA,6,0,Attchd,1.0,270.0,Y,224,88,0,WD ,124500,50,50.0
70.0,8267,AllPub,NAmes,Duplex,1Story,5,CBlock,TA,Unf,0.0,1604.0,GasA,1604,1604,0.0,2,0,TA,8,0,Attchd,2.0,576.0,Y,42,0,0,WD ,135000,52,52.0
50.0,6000,AllPub,BrkSide,1Fam,1.5Fin,6,CBlock,TA,ALQ,521.0,981.0,GasA,1014,1672,0.0,1,1,Gd,6,1,Detchd,1.0,240.0,Y,0,11,0,WD ,164900,68,68.0
80.0,9600,AllPub,NWAmes,1Fam,1Story,7,CBlock,TA,Unf,0.0,1164.0,GasA,1164,1164,0.0,1,1,TA,6,0,Attchd,2.0,528.0,Y,0,0,0,COD,140000,37,37.0
71.0,7350,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,Unf,0.0,1041.0,GasA,1041,1041,0.0,1,0,TA,6,0,Attchd,1.0,294.0,Y,0,0,0,WD ,128000,51,51.0
72.77464788732394,7703,AllPub,Sawyer,1Fam,SFoyer,6,CBlock,TA,ALQ,450.0,450.0,GasA,1034,1034,0.0,1,0,TA,6,1,Basment,2.0,504.0,Y,311,0,0,WD ,153000,30,30.0
63.0,4347,AllPub,OldTown,1Fam,1.5Fin,6,BrkTil,Gd,Unf,0.0,796.0,GasA,825,1609,0.0,1,0,TA,7,0,Detchd,1.0,228.0,N,0,182,0,WD ,127500,98,98.0
80.0,9600,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,BLQ,32.0,572.0,GasA,1337,1337,1.0,1,0,Gd,7,1,Attchd,1.0,264.0,Y,0,192,0,WD ,141500,58,58.0
98.0,12256,AllPub,NoRidge,1Fam,2Story,8,PConc,TA,GLQ,1032.0,1463.0,GasA,1500,2622,1.0,2,1,Gd,9,2,Attchd,2.0,712.0,Y,186,32,0,WD ,325000,16,16.0
80.0,9547,AllPub,NWAmes,1Fam,1Story,7,PConc,TA,Unf,0.0,1594.0,GasA,1594,1594,0.0,2,0,Gd,6,1,Attchd,2.0,472.0,Y,190,80,0,WD ,188500,14,14.0
60.0,7200,AllPub,Somerst,1Fam,1Story,6,PConc,TA,GLQ,905.0,1262.0,GasA,1262,1262,0.0,2,0,Gd,5,0,Attchd,2.0,572.0,Y,0,120,0,New,185000,0,0.0
63.0,13072,AllPub,SawyerW,1Fam,1Story,6,PConc,Gd,GLQ,80.0,1175.0,GasA,1175,1175,1.0,1,0,Gd,6,0,,0.0,0.0,Y,0,90,0,WD ,146000,3,0.0
60.0,3600,AllPub,OldTown,1Fam,2Story,6,BrkTil,TA,Unf,0.0,624.0,GasA,664,1288,1.0,1,0,Ex,5,1,Attchd,1.0,280.0,N,0,103,0,WD ,119000,92,92.0
21.0,1680,AllPub,BrDale,Twnhs,2Story,5,CBlock,TA,Unf,0.0,630.0,GasA,630,1302,0.0,2,1,TA,6,0,Detchd,1.0,280.0,Y,0,0,0,COD,112000,38,18.0
37.0,3316,AllPub,Somerst,TwnhsE,1Story,8,PConc,TA,GLQ,1039.0,1247.0,GasA,1247,1247,1.0,1,1,Gd,4,1,Attchd,2.0,550.0,Y,0,84,0,WD ,197000,1,1.0
72.0,16387,AllPub,NridgHt,1Fam,2Story,9,PConc,Gd,GLQ,1369.0,1738.0,GasA,1738,2589,1.0,2,1,Ex,11,1,Attchd,3.0,831.0,Y,0,0,0,New,412083,0,0.0
75.47692307692307,13265,AllPub,Mitchel,1Fam,1Story,8,PConc,TA,GLQ,1218.0,1568.0,GasA,1689,1689,1.0,2,0,Gd,7,2,Attchd,3.0,857.0,Y,150,59,0,WD ,271000,6,6.0
48.0,3242,AllPub,NridgHt,TwnhsE,1Story,7,PConc,TA,GLQ,1000.0,1405.0,GasA,1405,1405,1.0,2,0,Gd,6,1,Attchd,2.0,478.0,Y,136,36,0,WD ,200000,4,4.0
64.0,8991,AllPub,NWAmes,1Fam,SLvl,7,CBlock,TA,GLQ,624.0,1228.0,GasA,1324,1324,0.0,2,0,Gd,5,1,Attchd,2.0,585.0,Y,407,36,0,WD ,174000,31,31.0
80.0,8000,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,BLQ,1098.0,1377.0,GasA,1377,1377,1.0,1,0,TA,6,2,Attchd,1.0,351.0,Y,0,0,0,WD ,156500,47,42.0
78.5945945945946,9303,AllPub,Timber,1Fam,2Story,6,PConc,TA,ALQ,742.0,872.0,GasA,888,1756,1.0,2,1,TA,7,0,Attchd,2.0,422.0,Y,144,122,0,WD ,204000,11,11.0
72.77464788732394,8544,AllPub,Sawyer,1Fam,1Story,5,CBlock,TA,Unf,0.0,1228.0,GasA,1228,1228,0.0,1,1,Gd,6,0,Attchd,1.0,271.0,Y,0,65,0,WD ,149350,42,42.0
75.19245283018869,11425,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,BLQ,486.0,1008.0,GasA,1008,1008,0.0,1,0,TA,4,1,Attchd,1.0,275.0,Y,0,0,0,WD ,137000,52,52.0
75.0,11404,AllPub,CollgCr,1Fam,2Story,7,PConc,TA,ALQ,252.0,1153.0,GasA,1153,2031,0.0,2,1,Gd,8,1,Attchd,2.0,541.0,Y,192,84,0,WD ,222500,10,10.0
72.0,8229,AllPub,Gilbert,1Fam,2Story,6,PConc,TA,Unf,0.0,752.0,GasA,752,1504,0.0,2,1,Gd,6,0,Attchd,2.0,440.0,Y,100,32,0,New,166000,0,0.0
56.0,4485,AllPub,OldTown,1Fam,1Story,5,PConc,TA,BLQ,579.0,936.0,GasA,936,936,1.0,1,0,TA,5,1,,0.0,0.0,P,51,0,0,WD ,109500,90,0.0
66.93023255813954,15635,AllPub,Edwards,1Fam,1Story,4,CBlock,,,0.0,0.0,GasA,1383,1383,0.0,1,0,TA,6,0,Attchd,2.0,498.0,Y,0,0,0,WD ,122000,55,29.0
56.0,3153,AllPub,OldTown,1Fam,1Story,5,BrkTil,TA,Unf,0.0,967.0,GasA,967,967,0.0,1,0,TA,5,1,Detchd,1.0,180.0,N,0,0,0,WD ,99900,87,87.0
84.0,11096,AllPub,Somerst,1Fam,1Story,8,PConc,TA,GLQ,24.0,1656.0,GasA,1656,1656,0.0,2,0,Gd,7,0,Attchd,3.0,826.0,Y,0,146,0,WD ,249700,1,1.0
80.0,14000,AllPub,Crawfor,1Fam,1Story,6,CBlock,TA,Unf,0.0,1092.0,GasA,1152,1152,0.0,1,0,Gd,6,1,Attchd,1.0,300.0,Y,0,36,0,WD ,158500,59,59.0
74.0,7733,AllPub,SawyerW,1Fam,1Story,6,PConc,TA,GLQ,24.0,1142.0,GasA,1142,1142,0.0,1,1,Gd,5,0,,0.0,0.0,Y,4,50,0,WD ,139500,1,0.0
78.5945945945946,8098,AllPub,Timber,1Fam,1Story,6,Wood,TA,GLQ,1136.0,1381.0,GasA,1403,1403,1.0,2,0,Gd,5,0,Attchd,2.0,470.0,Y,0,173,0,WD ,202000,6,6.0
70.0,8393,AllPub,NAmes,Duplex,1Story,5,CBlock,TA,LwQ,528.0,1626.0,GasA,1712,1712,0.0,2,0,TA,8,0,Attchd,2.0,588.0,Y,272,54,0,WD ,145000,47,1.0
60.0,12900,AllPub,Sawyer,Duplex,SFoyer,4,CBlock,TA,GLQ,1198.0,1198.0,GasA,1258,1258,2.0,0,2,TA,6,0,CarPort,2.0,400.0,Y,120,0,0,WD ,108959,39,39.0
78.5945945945946,57200,AllPub,Timber,1Fam,1Story,5,CBlock,TA,BLQ,353.0,747.0,GasA,1687,1687,1.0,1,0,TA,7,2,Detchd,2.0,572.0,N,0,0,0,WD ,160000,62,44.0
70.0,8078,AllPub,NAmes,Duplex,1Story,5,CBlock,TA,Unf,0.0,1560.0,GasA,1560,1560,0.0,2,0,TA,8,0,Detchd,2.0,484.0,Y,0,0,0,WD ,128600,49,49.0
80.96551724137932,12384,AllPub,NWAmes,1Fam,2Story,7,CBlock,TA,Unf,0.0,793.0,GasA,1142,1935,0.0,2,1,TA,7,1,Attchd,2.0,550.0,Y,0,113,0,WD ,197900,31,31.0
80.96551724137932,9927,AllPub,NWAmes,1Fam,SFoyer,7,CBlock,TA,GLQ,1005.0,1047.0,GasA,1083,1083,1.0,1,0,TA,5,1,Attchd,2.0,596.0,Y,444,0,0,WD ,172000,30,30.0
39.0,16300,AllPub,CollgCr,1Fam,1Story,5,CBlock,TA,Rec,60.0,876.0,GasA,907,907,1.0,1,0,TA,5,0,Attchd,1.0,308.0,Y,0,0,0,WD ,130000,30,30.0
78.5945945945946,7915,AllPub,Timber,1Fam,1Story,6,PConc,TA,GLQ,1223.0,1666.0,GasA,1675,1675,1.0,2,0,Gd,6,0,Attchd,2.0,435.0,Y,165,52,0,WD ,195000,9,9.0
100.0,21750,AllPub,Mitchel,1Fam,1Story,5,CBlock,TA,Unf,0.0,988.0,GasA,988,988,0.0,1,0,TA,4,0,Attchd,2.0,520.0,N,0,0,0,WD ,113000,54,54.0
70.0,9116,AllPub,Mitchel,1Fam,1Story,8,PConc,TA,Unf,0.0,1491.0,GasA,1491,1491,0.0,2,0,Gd,7,0,Attchd,2.0,490.0,Y,120,100,0,WD ,209000,5,5.0
125.0,14419,AllPub,Timber,1Fam,SLvl,7,PConc,TA,GLQ,904.0,1645.0,GasA,1479,1479,2.0,2,1,Gd,7,1,Attchd,2.0,578.0,Y,224,238,0,WD ,213500,22,22.0
67.0,13070,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,Rec,308.0,631.0,GasA,1112,1112,0.0,1,0,TA,5,0,Basment,2.0,480.0,Y,0,0,0,WD ,126000,58,58.0
73.0,9855,AllPub,Edwards,1Fam,1Story,6,CBlock,TA,Unf,0.0,1436.0,GasA,1689,1689,0.0,1,0,TA,7,1,Attchd,2.0,480.0,Y,0,0,0,COD,127500,53,53.0
60.0,8118,AllPub,StoneBr,TwnhsE,1Story,9,PConc,TA,GLQ,1034.0,1710.0,GasA,1710,1710,1.0,2,0,Ex,6,1,Attchd,2.0,557.0,Y,156,48,0,WD ,334000,1,1.0
75.19245283018869,10920,AllPub,NAmes,1Fam,1Story,6,CBlock,TA,BLQ,733.0,1253.0,GasA,1253,1253,1.0,1,1,TA,5,1,Attchd,1.0,352.0,Y,0,213,0,WD ,157000,48,48.0
60.0,6600,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,ALQ,110.0,864.0,GasA,864,864,0.0,1,0,TA,5,0,Detchd,1.0,294.0,Y,58,0,0,WD ,125500,45,45.0
63.0,8199,AllPub,CollgCr,1Fam,2Story,7,PConc,TA,GLQ,648.0,728.0,GasA,728,1456,1.0,2,1,Gd,7,1,Attchd,2.0,410.0,Y,36,18,0,WD ,189000,3,3.0
75.47692307692307,9947,AllPub,Mitchel,1Fam,SLvl,7,PConc,TA,GLQ,611.0,1188.0,GasA,1217,1217,1.0,2,0,Gd,6,0,Attchd,2.0,497.0,Y,168,27,0,WD ,173000,19,19.0
100.0,14330,AllPub,Veenker,1Fam,SLvl,7,CBlock,TA,ALQ,1023.0,1748.0,GasA,2151,2646,1.0,2,0,Gd,9,4,Attchd,2.0,550.0,Y,641,100,800,WD ,260000,32,32.0
68.0,10769,AllPub,CollgCr,1Fam,2Story,8,PConc,TA,GLQ,20.0,866.0,GasA,866,1768,0.0,2,1,Gd,7,0,Attchd,2.0,578.0,Y,144,105,0,WD ,212000,2,2.0
57.0,8846,AllPub,CollgCr,1Fam,SFoyer,5,PConc,TA,GLQ,298.0,870.0,GasA,914,914,0.0,1,0,TA,5,0,Detchd,2.0,576.0,Y,0,0,0,WD ,148000,10,8.0
75.19245283018869,10600,AllPub,NAmes,1Fam,SLvl,6,CBlock,TA,Unf,0.0,533.0,GasA,1131,1775,0.0,2,0,TA,8,0,Attchd,2.0,480.0,Y,0,172,0,COD,136300,46,46.0
72.77464788732394,18890,AllPub,Sawyer,Duplex,1.5Fin,5,CBlock,TA,GLQ,498.0,1361.0,GasA,1361,2620,0.0,2,2,TA,12,1,BuiltIn,2.0,600.0,N,155,24,0,WD ,190000,30,30.0
69.0,9142,AllPub,OldTown,2fmCon,2Story,5,BrkTil,TA,Unf,0.0,797.0,GasA,830,1627,0.0,2,0,TA,10,0,Detchd,2.0,420.0,N,192,0,0,WD ,139500,108,58.0
72.02564102564102,7750,AllPub,Gilbert,1Fam,2Story,7,PConc,TA,Unf,0.0,660.0,GasA,660,1320,0.0,2,1,Gd,6,0,Attchd,2.0,400.0,Y,0,48,0,WD ,162000,4,4.0
50.0,6060,AllPub,IDOTRR,1Fam,1.5Fin,4,PConc,TA,Unf,0.0,732.0,GasA,772,1123,0.0,1,0,TA,4,0,Detchd,1.0,264.0,P,0,0,0,WD ,100000,68,28.0
58.0,10172,AllPub,Mitchel,1Fam,1Story,5,CBlock,TA,ALQ,441.0,864.0,GasA,874,874,1.0,1,0,TA,5,0,Attchd,1.0,288.0,Y,0,120,0,WD ,126500,38,38.0
86.0,10380,AllPub,SawyerW,1Fam,2Story,7,CBlock,TA,LwQ,28.0,1502.0,GasA,1553,2730,1.0,2,1,Gd,8,1,Attchd,2.0,576.0,Y,201,96,0,WD ,301000,21,20.0
69.0,9337,AllPub,CollgCr,1Fam,2Story,6,PConc,TA,GLQ,648.0,824.0,GasA,905,1786,1.0,2,1,Gd,7,0,Attchd,2.0,684.0,Y,0,162,0,WD ,204750,10,10.0
60.0,7200,AllPub,NAmes,Duplex,1Story,4,Slab,,,0.0,0.0,Wall,1040,1040,0.0,2,0,TA,6,0,Detchd,2.0,420.0,Y,0,0,0,WD ,90000,60,53.0
60.0,9600,AllPub,OldTown,2fmCon,2Story,5,BrkTil,TA,Rec,234.0,973.0,GasA,1377,2350,0.0,2,0,TA,10,0,2Types,2.0,393.0,Y,0,0,0,WD ,130000,88,78.0
72.0,8640,AllPub,NAmes,1Fam,2Story,5,CBlock,Fa,ALQ,361.0,900.0,GasA,884,1770,1.0,1,1,TA,7,0,Attchd,2.0,530.0,Y,0,60,0,WD ,155000,38,38.0
70.0,7931,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,BLQ,374.0,1269.0,GasA,1269,1269,0.0,1,1,TA,6,1,Detchd,1.0,308.0,Y,0,0,0,WD ,155000,48,44.0
75.0,11625,AllPub,Sawyer,2fmCon,1Story,5,PConc,TA,BLQ,841.0,1039.0,GasA,1039,1039,1.0,1,1,TA,6,0,Attchd,2.0,504.0,Y,0,0,0,WD ,131500,45,45.0
80.0,9600,AllPub,NAmes,1Fam,SLvl,6,CBlock,TA,BLQ,674.0,1156.0,GasA,1520,1520,1.0,1,0,TA,7,2,Basment,1.0,364.0,Y,0,0,0,WD ,153000,55,55.0
98.0,11478,AllPub,NridgHt,1Fam,1Story,8,PConc,TA,GLQ,1218.0,1704.0,GasA,1704,1704,1.0,2,0,Gd,7,1,Attchd,3.0,772.0,Y,0,50,0,WD ,306000,3,2.0
61.0,7740,AllPub,NridgHt,TwnhsE,1Story,9,PConc,Gd,GLQ,1023.0,1686.0,GasA,1686,1686,1.0,2,0,Ex,6,1,Attchd,3.0,899.0,Y,266,100,0,New,332200,0,0.0
71.0,9520,AllPub,Timber,1Fam,1Story,8,PConc,TA,GLQ,1513.0,1638.0,GasA,1646,1646,1.0,2,0,Gd,7,1,Attchd,3.0,800.0,Y,192,44,0,New,293077,1,0.0
75.19245283018869,17199,AllPub,NAmes,1Fam,1Story,4,BrkTil,TA,ALQ,314.0,914.0,GasA,914,914,0.0,1,0,TA,4,0,Basment,1.0,270.0,Y,140,0,0,WD ,128000,46,46.0
40.0,5400,AllPub,OldTown,1Fam,1Story,6,BrkTil,TA,LwQ,370.0,1149.0,GasA,1149,1616,0.0,2,0,Gd,5,0,Detchd,1.0,216.0,Y,0,0,0,WD ,152000,81,81.0
60.0,10800,AllPub,NAmes,1Fam,1.5Fin,4,CBlock,TA,Unf,0.0,720.0,GasA,720,1192,0.0,1,1,TA,6,0,,0.0,0.0,Y,0,0,0,WD ,135000,57,0.0
90.0,9900,AllPub,OldTown,1Fam,2Story,6,BrkTil,TA,Unf,0.0,1008.0,GasW,1178,2210,0.0,2,0,Fa,8,0,Detchd,1.0,205.0,N,0,48,0,WD ,117500,127,77.0
50.0,6000,AllPub,OldTown,1Fam,1.5Fin,6,BrkTil,TA,Rec,276.0,845.0,GasA,866,1296,0.0,1,0,TA,6,0,Detchd,2.0,576.0,Y,0,0,0,WD ,127500,80,27.0
94.0,17778,AllPub,Veenker,1Fam,1Story,8,CBlock,TA,ALQ,1632.0,2461.0,GasA,2497,2497,1.0,2,0,Gd,7,2,Attchd,2.0,676.0,Y,266,0,0,WD ,373000,26,26.0
21.0,1477,AllPub,MeadowV,Twnhs,2Story,6,CBlock,TA,GLQ,358.0,546.0,GasA,546,1092,0.0,2,1,TA,6,0,,0.0,0.0,Y,187,0,0,WD ,98000,38,0.0
85.0,19645,AllPub,Crawfor,1Fam,SLvl,7,PConc,TA,GLQ,343.0,423.0,GasA,896,1652,1.0,2,1,Gd,6,0,BuiltIn,2.0,473.0,Y,0,0,0,WD ,203135,16,16.0
70.0,8750,AllPub,CollgCr,1Fam,2Story,7,PConc,TA,Unf,0.0,880.0,GasA,909,1716,0.0,2,1,Gd,7,1,Attchd,2.0,512.0,Y,0,120,0,WD ,191000,13,13.0
74.0,7785,AllPub,NAmes,1Fam,1Story,5,Slab,,,0.0,0.0,GasA,1014,1014,0.0,1,0,TA,6,0,Attchd,1.0,267.0,Y,0,0,0,WD ,98000,52,52.0
60.0,10800,AllPub,Edwards,Duplex,1Story,5,CBlock,Gd,GLQ,1200.0,1200.0,GasA,1200,1200,3.0,3,0,TA,5,0,,0.0,0.0,Y,120,0,0,WD ,179000,22,0.0
76.0,9139,AllPub,Somerst,1Fam,1Story,8,PConc,TA,GLQ,379.0,1422.0,GasA,1432,1432,0.0,2,0,Gd,7,1,Attchd,2.0,492.0,Y,297,50,0,WD ,245000,3,3.0
78.0,10140,AllPub,NWAmes,1Fam,1Story,7,PConc,TA,LwQ,144.0,1650.0,GasA,1680,1680,1.0,2,0,Gd,7,1,Attchd,2.0,583.0,Y,78,73,0,WD ,213250,11,11.0
60.0,10122,AllPub,OldTown,1Fam,1Story,4,Slab,,,0.0,0.0,GasA,869,869,0.0,1,0,TA,3,0,Detchd,1.0,390.0,N,0,0,0,WD ,89900,60,60.0
74.0,10141,AllPub,Gilbert,1Fam,2Story,7,PConc,TA,Unf,0.0,832.0,GasA,885,1718,0.0,2,1,TA,7,1,Attchd,2.0,427.0,Y,0,94,0,WD ,185000,11,11.0
21.0,2205,AllPub,BrDale,Twnhs,2Story,6,CBlock,TA,ALQ,312.0,525.0,GasA,525,1092,0.0,1,1,TA,6,0,Detchd,1.0,264.0,Y,144,0,0,WD ,113500,34,34.0
60.0,10914,AllPub,NAmes,1Fam,1Story,3,CBlock,TA,Unf,0.0,715.0,GasA,715,715,0.0,1,0,TA,4,0,Detchd,2.0,660.0,N,0,0,0,WD ,68000,77,39.0
129.0,9196,AllPub,Mitchel,1Fam,1Story,7,PConc,TA,Unf,0.0,1560.0,GasA,1560,1560,0.0,2,0,Gd,7,0,Attchd,2.0,573.0,Y,100,150,0,WD ,201000,7,7.0
75.0,9803,AllPub,Somerst,1Fam,2Story,7,PConc,TA,GLQ,400.0,866.0,GasA,866,1768,0.0,2,1,Gd,7,0,Attchd,2.0,603.0,Y,0,108,0,WD ,226700,3,3.0
59.0,17169,AllPub,NridgHt,1Fam,1Story,10,PConc,TA,GLQ,1684.0,2320.0,GasA,2290,2290,2.0,2,1,Ex,7,1,Attchd,3.0,1174.0,Y,192,30,0,New,500067,0,0.0
59.0,9171,AllPub,Gilbert,1Fam,2Story,7,PConc,TA,Unf,0.0,848.0,GasA,848,1598,0.0,2,1,Gd,7,1,Attchd,2.0,433.0,Y,100,48,0,WD ,201490,2,2.0
65.0,9750,AllPub,CollgCr,1Fam,1Story,5,PConc,TA,GLQ,722.0,990.0,GasA,990,990,1.0,1,0,TA,5,0,Detchd,2.0,528.0,Y,168,0,0,WD ,155000,14,11.0
75.0,8604,AllPub,NAmes,Duplex,SFoyer,5,CBlock,TA,GLQ,941.0,941.0,GasA,941,941,1.0,1,0,Gd,4,0,Attchd,2.0,564.0,Y,0,40,0,WD ,145000,31,31.0
60.0,6155,AllPub,BrkSide,1Fam,2Story,6,BrkTil,Fa,Unf,0.0,611.0,GasA,751,1362,0.0,2,0,TA,6,0,Detchd,2.0,502.0,Y,0,0,0,WD ,128000,88,88.0
58.0,9487,AllPub,Gilbert,1Fam,2Story,6,PConc,TA,GLQ,520.0,915.0,GasA,940,1690,1.0,2,1,TA,7,1,Attchd,2.0,442.0,Y,0,50,0,WD ,187000,7,7.0
35.0,3675,AllPub,Edwards,TwnhsE,SFoyer,6,Wood,TA,GLQ,547.0,547.0,GasA,1072,1072,1.0,1,0,TA,5,0,Basment,2.0,525.0,Y,0,28,0,WD ,145500,4,4.0
60.0,10200,AllPub,IDOTRR,1Fam,1Story,4,BrkTil,TA,Unf,0.0,572.0,GasA,572,572,0.0,1,0,TA,4,0,Detchd,1.0,200.0,N,0,0,0,WD ,75000,84,69.0
75.0,11750,AllPub,CollgCr,1Fam,1Story,7,PConc,TA,GLQ,20.0,1546.0,GasA,1546,1546,0.0,2,0,Gd,7,0,Attchd,3.0,796.0,Y,144,42,0,WD ,217000,2,2.0
88.0,11896,AllPub,Timber,1Fam,1Story,7,PConc,TA,GLQ,78.0,1336.0,GasA,1346,1346,1.0,2,0,Gd,6,1,Attchd,3.0,660.0,Y,100,48,0,WD ,220000,2,2.0
80.0,10400,AllPub,NWAmes,1Fam,2Story,6,CBlock,TA,Rec,247.0,732.0,GasA,1012,1790,1.0,1,2,TA,8,1,Attchd,2.0,484.0,Y,148,0,0,WD ,165150,34,34.0
70.75324675324676,10970,AllPub,CollgCr,1Fam,SLvl,6,CBlock,Gd,GLQ,505.0,940.0,GasA,1026,1026,1.0,1,0,TA,5,0,Detchd,2.0,576.0,Y,0,0,0,WD ,147000,30,27.0
73.0,11883,AllPub,CollgCr,1Fam,1Story,7,PConc,TA,GLQ,690.0,1504.0,GasA,1504,1504,1.0,2,0,Gd,6,1,Attchd,2.0,478.0,Y,115,66,0,WD ,203000,13,13.0
70.0,10552,AllPub,NAmes,1Fam,1Story,5,CBlock,TA,Rec,1018.0,1398.0,GasA,1700,1700,0.0,1,1,Gd,6,1,Attchd,2.0,447.0,Y,0,38,0,WD ,165500,51,51.0
45.0,8248,AllPub,Edwards,1Fam,1Story,3,BrkTil,TA,BLQ,41.0,864.0,GasA,864,864,1.0,1,0,TA,5,0,,0.0,0.0,N,0,0,0,WD ,67000,94,0.0
80.0,9760,AllPub,NAmes,1Fam,2Story,6,CBlock,TA,BLQ,536.0,822.0,GasA,1020,1851,0.0,2,1,Gd,7,1,Attchd,2.0,440.0,Y,239,42,0,WD ,187000,43,43.0
34.0,2998,AllPub,Somerst,TwnhsE,2Story,6,PConc,TA,GLQ,507.0,756.0,GasA,756,1512,1.0,2,1,Gd,4,0,Detchd,2.0,440.0,Y,0,32,0,WD ,180000,9,9.0
51.0,6821,AllPub,Crawfor,1Fam,1.5Fin,6,BrkTil,TA,BLQ,113.0,651.0,GasA,759,1298,0.0,2,0,TA,8,1,Detchd,1.0,240.0,P,216,0,0,WD ,146500,86,13.0
70.75324675324676,11354,AllPub,CollgCr,1Fam,1Story,7,PConc,TA,GLQ,1412.0,1673.0,GasA,1673,1673,1.0,2,0,Gd,7,1,Attchd,2.0,583.0,Y,306,113,0,WD ,270000,7,7.0
73.0,9069,AllPub,SawyerW,1Fam,SFoyer,6,PConc,TA,GLQ,747.0,936.0,GasA,996,996,1.0,1,0,Gd,5,0,Attchd,2.0,564.0,Y,120,0,0,WD ,147000,18,18.0
60.0,8064,AllPub,NAmes,1Fam,1.5Fin,6,CBlock,TA,ALQ,481.0,816.0,GasA,816,1224,1.0,1,0,TA,5,0,Detchd,1.0,280.0,Y,414,0,0,WD ,132000,62,60.0
90.0,5400,AllPub,OldTown,1Fam,1.5Fin,4,PConc,TA,ALQ,315.0,840.0,GasA,840,1374,0.0,1,0,TA,6,0,Detchd,1.0,338.0,Y,0,0,0,WD ,105000,89,42.0
55.0,5687,AllPub,SWISU,2fmCon,2Story,5,PConc,Fa,Rec,210.0,780.0,GasA,936,1716,1.0,2,0,Fa,9,0,,0.0,0.0,N,0,184,0,WD ,135900,96,0.0
47.0,53504,AllPub,StoneBr,1Fam,2Story,8,PConc,TA,ALQ,1416.0,1650.0,GasA,1690,3279,1.0,3,1,Ex,12,1,BuiltIn,3.0,841.0,Y,503,36,0,WD ,538000,7,7.0
63.0,7500,AllPub,SawyerW,1Fam,1Story,7,PConc,Gd,Unf,0.0,1143.0,GasA,1143,1143,0.0,1,1,Gd,5,0,,0.0,0.0,Y,0,55,0,WD ,147000,1,0.0
108.0,13173,AllPub,NridgHt,1Fam,1Story,9,PConc,TA,GLQ,1572.0,1652.0,GasA,1652,1652,1.0,2,0,Ex,6,2,Attchd,2.0,840.0,Y,404,102,0,WD ,325000,3,3.0
